"id","winner","rated","victory_status_class","base_time","add_time","total_time","white_rating","black_rating","rating_dif_abs","rating_dif_class","opening_class","opening_eco_mod","opening_ply"
"Vamluacz","black",1,0,15,0,15,1432,1513,81,-1,2,220,3
"8VGAjUmT","black",1,0,8,8,19,1336,1424,88,-1,2,255,6
"N3YkUGSN","black",1,0,7,8,10,1444,1412,32,1,2,245,8
"n8pGUTqp","white",1,0,7,8,15,1570,1419,151,1,2,226,4
"IjzO8Nt3","black",1,1,7,3,8,1521,1401,120,1,2,244,4
"tK17da67","black",1,0,29,30,40,1437,1389,48,1,3,331,6
"IV4zA3ur","white",1,0,6,20,7,1427,1399,28,1,2,240,3
"tR0JKYEY","black",1,0,10,1,11,1404,1631,227,-1,1,106,2
"0qJ0P5rj","black",1,0,10,10,23,1610,1388,222,1,2,236,7
"QtUZOQC7","black",1,1,10,10,22,1393,1589,196,-1,2,220,3
"UupAuuQh","black",1,1,10,5,14,1389,1788,399,-1,1,120,2
"kY6dD7nJ","white",1,0,30,0,30,1640,1393,247,1,2,255,6
"cWaOg91p","black",1,0,15,10,16,1404,1390,14,1,1,100,2
"pKiTHKLH","black",1,0,7,6,15,1293,1390,97,-1,2,255,6
"ofnpiG1H","white",1,1,25,4,32,1268,1405,137,-1,2,220,3
"RchXwB9Y","white",1,0,180,180,279,1908,1479,429,1,2,220,3
"ppu3xcZO","white",0,0,180,180,252,1788,1245,543,1,1,100,5
"eyhzu8aj","white",0,0,180,180,285,1245,1011,234,1,0,40,1
"4hm3mg5y","black",0,0,10,8,13,1245,1148,97,1,2,241,5
"VsDAlswb","black",0,0,5,5,10,1930,2068,138,-1,2,258,15
"VcXAw54x","black",0,0,3,8,13,1913,2042,129,-1,2,201,5
"bBEK1XZc","black",0,1,3,8,8,1921,2009,88,-1,2,267,8
"iVxRHX91","black",1,0,5,10,9,1152,1550,398,-1,2,226,4
"U08gn1DB","white",1,1,4,12,21,1967,1152,815,1,0,4,6
"PxuLq56C","white",1,1,5,8,12,1619,1155,464,1,2,244,5
"G59SaySB","black",1,1,5,8,18,1159,1501,342,-1,2,244,5
"diXKJT7y","white",1,1,6,9,20,1146,1055,91,1,2,241,4
"lU71k42f","white",1,0,10,0,10,1562,1149,413,1,0,40,2
"5QIVFEmH","white",0,0,15,5,16,1195,1000,195,1,0,0,1
"O0hkfqG8","white",1,0,10,8,14,1099,1166,67,-1,2,240,4
"zX8b5Jkw","white",1,0,6,6,6,1282,1180,102,1,2,240,3
"5m9sZCZC","white",1,0,6,6,7,1274,1194,80,1,2,240,4
"aMTDDpyI","white",1,0,10,10,12,1457,1202,255,1,2,240,4
"aHjX8S81","white",1,0,10,0,10,1510,1208,302,1,0,0,1
"nYoqrTBI","white",1,0,5,8,8,1508,1214,294,1,2,240,4
"41FHheGJ","white",1,0,10,8,12,1283,1232,51,1,2,240,4
"G5BF1vIS","black",1,0,11,8,16,1257,1199,58,1,1,101,2
"Xxcy4NOm","black",1,0,15,8,22,1290,1119,171,1,1,101,2
"9agwTwrv","white",1,0,10,0,10,1885,1291,594,1,2,240,4
"l3j1tmbB","white",1,0,5,7,6,1375,1311,64,1,2,240,4
"danHDTQ1","black",1,0,25,1,26,1331,1394,63,-1,2,220,3
"KuoQEIqt","black",1,0,5,8,6,1339,1646,307,-1,1,101,2
"nxZjd6NN","black",1,1,20,0,20,1377,1418,41,-1,2,220,3
"ESsRqBOo","white",1,0,15,0,15,1860,1381,479,1,2,240,4
"eIRTvuuQ","white",1,0,17,8,19,1661,1392,269,1,0,40,2
"Ail0wnhS","black",0,0,9,0,9,1165,1765,600,-1,1,120,2
"JFYIw8LK","white",1,1,60,5,62,1670,1432,238,1,2,241,4
"j66XYuxz","white",1,1,30,0,30,1290,1449,159,-1,2,241,5
"3tRSN2NL","white",1,1,30,0,30,1442,1297,145,1,2,244,9
"54YtqzdZ","white",1,0,20,0,20,1478,1453,25,1,2,220,3
"ji5P0449","black",1,0,17,8,26,1759,1438,321,1,2,241,8
"Z3ulTFOH","white",1,0,15,10,19,1426,1408,18,1,2,202,9
"mlLRPSlF","black",1,0,40,8,53,1409,1790,381,-1,1,120,3
"j4EdSb7P","white",1,0,20,0,20,1409,1723,314,-1,2,220,2
"OGXa3jj7","black",1,1,15,7,22,1423,1552,129,-1,2,200,3
"4SAg4KoM","white",1,0,45,0,45,1711,1427,284,1,2,242,5
"4QX0XnLk","white",1,0,10,0,10,1626,1433,193,1,0,45,2
"gO7TZpGO","black",1,0,21,0,21,1252,1427,175,-1,2,241,6
"gEfsAncl","white",1,0,15,15,25,1775,1426,349,1,2,242,4
"S9vkv778","black",1,0,30,0,30,1431,1658,227,-1,2,244,4
"b6x0t1EG","white",1,1,20,0,20,1578,1438,140,1,2,242,5
"gPx45sxb","white",1,0,30,0,30,1507,1448,59,1,2,226,5
"xYaUGN7T","black",1,0,20,0,20,1456,1562,106,-1,1,130,4
"VOGchHbA","white",1,1,45,0,45,1402,1462,60,-1,3,335,7
"oVq4hmxm","black",1,0,40,2,42,1469,1636,167,-1,2,245,8
"qiyFgeyn","white",1,1,15,5,20,1449,1731,282,-1,2,244,8
"TxCKE6ah","white",1,0,30,0,30,1436,1478,42,-1,1,102,7
"hyEnseKa","white",1,0,20,8,34,1501,1436,65,1,2,241,4
"m8JMlUgN","black",1,0,10,10,14,1439,1821,382,-1,1,122,3
"TxZIUWVz","black",1,1,30,0,30,1419,1428,9,0,2,241,5
"4KrW9Z6m","black",1,0,8,9,19,1435,1598,163,-1,1,101,6
"Yf3cAhUB","white",1,0,15,15,25,1497,1445,52,1,0,45,3
"kbsDY87h","white",1,0,15,5,16,1531,1454,77,1,2,241,7
"OXbH8Hev","white",1,1,15,5,18,1439,1545,106,-1,2,200,3
"txDFLc15","white",1,0,10,5,12,1567,1447,120,1,4,400,4
"fr5LhPGM","white",1,0,10,30,34,1953,1448,505,1,2,241,6
"lFEp24mz","white",1,0,30,0,30,1553,1457,96,1,4,410,5
"AOCqekhW","black",1,0,10,10,17,1462,1697,235,-1,1,101,4
"YhKGTs4y","black",1,0,15,5,28,1526,1447,79,1,2,242,5
"3TkzBRdR","white",1,1,15,5,19,1431,1539,108,-1,2,250,6
"34L5gPFj","black",1,0,45,5,53,1435,1725,290,-1,2,240,4
"pBAdfl4V","white",1,0,6,4,7,1583,1426,157,1,2,224,4
"sOijxoOH","white",1,0,25,10,42,1694,1430,264,1,2,241,8
"L5rI8Om9","white",1,0,10,10,14,1436,1432,4,0,2,226,5
"bFlmfCkg","white",1,0,20,0,20,1726,1432,294,1,2,234,5
"iArVE2ut","white",1,0,90,8,100,1627,1438,189,1,2,241,8
"b1tehLUm","white",1,0,15,0,15,1889,1440,449,1,3,335,9
"OKUuqxFc","white",1,0,15,15,31,1427,1447,20,-1,1,101,2
"f0TW0EcR","black",0,1,20,0,20,842,1076,234,-1,0,0,1
"5USfBbjD","white",0,1,20,0,20,1076,842,234,1,1,100,2
"lYFRcLmV","white",1,1,15,0,15,966,869,97,1,2,220,3
"Ddw0dut4","black",0,0,16,0,16,869,1028,159,-1,0,0,2
"WL7ylt7g","white",0,1,16,0,16,1028,869,159,1,2,200,4
"Y2rYfyV2","black",0,1,16,0,16,869,1028,159,-1,0,0,1
"6U0Ivlb1","white",0,0,16,0,16,1028,869,159,1,1,106,2
"44Jx7MT8","white",1,0,15,0,15,1015,897,118,1,1,106,2
"7tbB5JoG","black",1,0,15,0,15,927,1055,128,-1,0,1,1
"xOwenYaO","white",0,1,180,0,180,1507,927,580,1,1,100,2
"YOX0FORl","white",0,1,15,0,15,1665,927,738,1,0,40,2
"weikilde","black",1,0,30,0,30,1435,1653,218,-1,0,0,1
"h2d11k7v","black",0,0,5,8,10,1397,1500,103,-1,0,0,1
"kyv23ege","white",1,0,14,0,14,1828,1500,328,1,1,107,2
"c8yi38t7","black",0,0,3,8,7,1303,1500,197,-1,1,107,2
"kwxxg84g","black",1,0,15,0,15,1247,1224,23,1,1,105,8
"9nwgfdqq","white",1,0,5,8,10,1311,1320,9,0,2,234,6
"fo3rx839","white",1,0,14,0,14,1398,1412,14,-1,2,250,7
"rk7l19ti","white",1,1,20,15,33,1348,1183,165,1,1,102,2
"63x6m6fx","black",0,0,10,8,21,1170,800,370,1,2,240,4
"2hf0bf3b","white",1,0,10,20,19,1381,1575,194,-1,2,270,10
"6trard8c","white",1,1,7,15,18,1500,1219,281,1,1,106,6
"hmdl0w8w","white",0,0,12,8,15,899,1139,240,-1,2,220,4
"duXiJ0pn","white",1,0,10,0,10,1224,1289,65,-1,2,241,5
"U4OAlML9","white",1,0,15,0,15,1207,1367,160,-1,2,244,4
"T5Tw3xK8","white",1,0,15,0,15,1359,1214,145,1,2,242,5
"9TfvlecI","black",1,1,8,0,8,1340,1197,143,1,3,300,3
"SEHTnWiY","black",1,1,6,8,17,1207,1232,25,-1,2,260,5
"b0hUnjFC","white",0,0,5,8,12,1082,1500,418,-1,2,242,5
"Opuye45m","white",1,0,12,5,15,1429,1212,217,1,2,240,4
"j3w4g2Ir","white",1,0,11,3,14,1177,1217,40,-1,2,240,4
"Z9HpCF52","black",1,0,11,3,13,1231,1162,69,1,2,241,4
"aMPPfohl","black",1,0,11,3,12,1173,1221,48,-1,3,302,4
"ZGsHiCy6","black",1,0,11,3,14,1235,1157,78,1,2,201,4
"LexXcvwW","white",1,0,12,3,14,1253,1247,6,0,0,0,1
"oz57kbkx","white",1,0,5,5,11,1044,1181,137,-1,2,268,7
"16iAz1Qg","white",1,0,10,0,10,1391,1263,128,1,2,268,7
"xnRcvcUb","black",1,1,15,0,15,1305,1250,55,1,0,0,2
"d3e8xent","black",1,0,5,8,9,1415,1245,170,1,2,244,4
"qy6daw6b","black",1,1,13,7,22,1401,1237,164,1,2,220,3
"nurzksro","white",1,0,5,8,12,1399,1238,161,1,2,240,4
"7aqc2j71","white",1,1,15,1,17,1400,1246,154,1,2,220,3
"yl27t99c","white",1,1,5,8,12,1232,1266,34,-1,1,101,4
"7oj8w0gs","white",1,1,8,0,8,1215,1326,111,-1,1,101,4
"8c6q7gtu","black",1,1,9,7,17,1320,1198,122,1,2,220,4
"ottirrs4","black",1,0,8,2,11,1364,1182,182,1,3,320,5
"7txa5bb6","black",1,1,10,0,10,1197,1151,46,1,2,241,4
"yy0nuw66","white",1,1,8,4,14,1197,1023,174,1,2,240,4
"75jcfnyj","white",0,1,10,8,17,1171,1070,101,1,2,240,4
"075j44pb","white",1,1,15,15,28,1185,1125,60,1,2,241,4
"hpvop2xm","white",1,1,10,8,22,1170,1192,22,-1,2,200,3
"7mrz38oc","white",1,1,8,5,11,1155,1170,15,-1,2,241,4
"l0t904Yi","white",0,0,14,2,16,1500,1410,90,1,1,101,6
"zfb7n32a","black",1,1,8,5,12,1607,1580,27,1,2,240,4
"a4tHXKRe","black",1,0,6,5,9,1739,1606,133,1,2,262,6
"WRiJm4Mp","black",1,0,7,8,11,1487,1673,186,-1,2,200,3
"o66za6e9","black",1,0,15,15,40,1496,1500,4,0,2,200,5
"malwH97c","black",1,0,25,15,38,1622,1500,122,1,1,140,6
"dTsMcHgo","white",1,0,30,8,33,1500,1568,68,-1,3,321,6
"X9yJHgjy","black",1,0,15,15,29,1502,1500,2,0,1,107,7
"cNwkCLkt","white",1,0,19,3,21,1500,1575,75,-1,0,83,7
"LdvDHXUU","black",1,0,25,2,27,1197,1500,303,-1,2,250,8
"i8yLq9uQ","white",1,0,15,0,15,1500,1370,130,1,3,312,8
"uVjFO1La","white",0,0,25,10,38,1565,1549,16,1,3,300,3
"o4OJRVRQ","black",0,1,13,0,13,1320,1554,234,-1,0,20,2
"SPhc3n6O","white",0,1,20,0,20,1525,1524,1,0,1,108,8
"g9lOmjG1","black",0,1,15,0,15,1497,1493,4,0,3,358,14
"4yzcT3Hg","black",0,0,60,15,74,1259,1478,219,-1,1,106,4
"6QAOOLe1","black",0,0,10,0,10,1665,1421,244,1,2,268,7
"yDtl6Qc2","white",0,0,20,0,20,1390,1319,71,1,0,80,2
"cE8Xqsqy","black",0,0,20,0,20,1329,1350,21,-1,1,110,5
"m6udjdb1","black",0,0,15,0,15,1005,1350,345,-1,3,320,5
"fO6V2u8B","white",1,0,15,8,30,1308,1205,103,1,2,221,3
"OQa4DYsy","white",1,1,30,30,58,1286,1280,6,0,0,2,1
"aIeSyf72","white",1,1,30,30,68,1260,1313,53,-1,0,0,1
"RBszfxvB","black",1,1,15,0,15,1327,1490,163,-1,2,200,3
"s2LBE9KF","black",1,0,20,0,20,1299,1301,2,0,1,101,4
"bcNNJClM","black",1,0,10,0,10,1314,1520,206,-1,2,244,5
"IxTRb17q","black",1,1,10,10,18,1211,1500,289,-1,0,0,1
"PFjigVJt","black",1,0,5,5,10,1576,1256,320,1,3,330,4
"hc72GMoq","white",1,0,8,0,8,2003,1316,687,1,0,40,2
"vfi2eyjM","black",1,0,15,0,15,1359,1170,189,1,2,244,4
"OcVic5PN","black",1,1,30,5,34,1219,1339,120,-1,0,2,1
"vDR5OjC2","white",1,1,5,8,10,1303,1353,50,-1,4,414,7
"GtGSH2AV","black",1,1,5,8,18,1381,1256,125,1,1,101,4
"nxCQbJ5D","white",1,0,5,8,10,1373,1271,102,1,1,102,3
"hHR7b0fc","black",1,0,5,8,6,1306,1396,90,-1,1,101,2
"jmzlKbAD","black",1,0,9,0,9,1312,1814,502,-1,2,230,5
"PjHg32Up","white",1,1,8,0,8,1282,1129,153,1,0,0,1
"ggx3gLIs","white",1,1,15,15,40,1466,1318,148,1,3,300,3
"8nmDlxg3","black",1,1,16,0,16,1337,1672,335,-1,1,120,3
"uqr1r5f5","white",1,1,16,0,16,1668,1360,308,1,1,107,5
"o8JHu2c6","black",1,1,5,8,16,1453,1427,26,1,2,221,5
"g5DqM7Yw","white",1,1,3,35,33,2117,1458,659,1,1,103,9
"NXdwe10B","black",1,1,5,10,13,1498,1276,222,1,2,222,7
"dbOuctuG","white",1,0,5,5,6,1500,1350,150,1,0,27,5
"v3w7dl0t","white",1,0,7,11,21,1459,1500,41,-1,2,220,3
"tE3If1kR","white",1,1,15,0,15,1449,1462,13,-1,0,53,4
"YCE65FCV","black",1,0,16,4,23,1472,1501,29,-1,2,241,5
"gM9yjnPp","black",1,1,30,15,66,1481,1516,35,-1,1,120,3
"NbO7a7Py","white",1,1,10,5,14,1472,1435,37,1,2,240,3
"zcqgxDTl","black",1,0,20,5,24,1483,1455,28,1,2,271,8
"QhetAAxd","white",1,0,10,10,20,1401,1496,95,-1,1,121,3
"yn9SHLYR","black",1,1,7,7,16,1456,1487,31,-1,1,120,3
"ox1fyx2B","black",1,1,11,0,11,1548,1476,72,1,1,120,2
"RkdPuw1U","black",1,1,15,0,15,1486,1484,2,0,2,244,4
"g2Vmodta","black",1,1,10,5,17,1401,1478,77,-1,1,130,4
"mlSeqeQh","black",1,0,15,10,30,1532,1466,66,1,1,130,4
"B0dA7Yk8","white",1,1,15,5,20,1456,1441,15,1,2,260,6
"N4l3E8hE","white",1,0,14,14,31,1445,1454,9,0,2,262,6
"vdUtExQG","white",1,0,30,0,30,1509,1454,55,1,0,45,2
"qzOiByYq","white",1,1,10,20,62,1440,1465,25,-1,1,120,3
"CkFBw3cK","white",1,1,5,8,14,1500,1472,28,1,1,121,12
"BmqrfxDS","white",1,0,7,7,10,1464,1362,102,1,2,265,6
"lZWDu2gI","black",1,0,15,2,17,1475,1462,13,1,0,0,3
"2IJLT29A","white",1,1,10,10,18,1457,1487,30,-1,1,156,10
"ocBJ7MFo","white",1,0,5,8,9,1478,1422,56,1,2,245,7
"ZU3NnTox","white",1,1,10,10,25,1507,1488,19,1,1,120,3
"FeYXf3IO","white",1,1,15,15,24,1540,1489,51,1,1,145,9
"xOUsPgfg","black",1,1,30,0,30,1499,1486,13,1,0,1,1
"nPTXrbO2","black",1,0,15,5,19,1509,1540,31,-1,2,262,6
"vkd29lQg","white",1,0,15,0,15,1487,1521,34,-1,0,0,1
"oLUVoIDT","black",1,0,10,5,12,1477,1504,27,-1,1,130,4
"i12wLsl3","white",1,0,14,14,27,1498,1446,52,1,1,120,3
"afU8QMl8","black",1,0,14,14,31,1505,1628,123,-1,2,265,6
"gw25NMZd","black",1,0,16,0,16,1510,1480,30,1,2,261,6
"IuMuM6Gx","white",1,0,12,5,18,1502,1394,108,1,1,120,3
"HqngX6cr","black",1,0,30,0,30,1455,1493,38,-1,1,120,2
"KHfpoEVJ","black",1,0,20,0,20,1507,1482,25,1,1,121,3
"dx7QF5Xq","black",1,1,12,10,20,1434,1473,39,-1,0,18,5
"NHzjjTxn","black",1,1,10,10,28,1475,1470,5,0,1,120,3
"ZWCFfUT1","black",1,0,10,10,19,1487,1427,60,1,1,130,5
"gh3JXS6T","white",0,1,25,1,26,1500,1487,13,1,0,40,2
"FKu8AKwW","white",1,0,10,10,16,1478,1423,55,1,1,130,5
"cuKM6fjv","black",1,1,30,0,30,1504,1467,37,1,1,120,2
"lnv08qNt","white",1,0,10,3,14,1457,1448,9,0,2,241,5
"hxobm1EQ","white",1,1,15,10,40,1462,1468,6,0,1,120,3
"PlJrSvzZ","black",1,1,5,8,13,1480,1419,61,1,2,270,8
"FWzOfC7F","black",1,0,15,3,19,1391,1472,81,-1,1,125,4
"E6rVRQ0q","white",1,1,20,0,20,1462,1424,38,1,2,241,5
"cd7lrgky","white",1,0,7,10,8,1551,1159,392,1,1,102,2
"9u24li8b","black",0,1,5,5,10,1057,1450,393,-1,0,6,3
"t6zuxhof","white",1,1,5,7,9,1577,1217,360,1,1,102,2
"kzz2tc75","black",1,1,10,8,14,1337,1391,54,-1,3,300,3
"a8iwlast","white",1,1,20,2,21,1500,1500,0,0,3,300,3
"cvn7dnxh","black",0,0,20,10,29,1500,1099,401,1,2,220,4
"mmsuk6m8","white",1,1,11,1,12,1277,1500,223,-1,2,220,2
"5vozMQxm","white",0,1,8,7,28,1896,1619,277,1,2,230,4
"q3tH2RBo","white",0,0,5,5,10,1481,1750,269,-1,1,143,9
"6NS6uVXt","white",0,1,5,8,11,1426,1458,32,-1,3,341,18
"HCe2JsAV","black",0,0,5,8,12,1512,1485,27,1,2,236,7
"vjOb1hH3","white",0,0,5,8,25,1629,1510,119,1,2,244,5
"QTvkTwAj","black",0,0,8,0,8,1524,1765,241,-1,2,250,8
"d68rRQux","white",0,0,8,0,8,1760,1529,231,1,2,242,6
"WZY4Rgqy","black",0,0,8,0,8,1534,1755,221,-1,2,250,9
"UhfZ6F0k","white",1,0,30,0,30,1533,1593,60,-1,3,307,7
"ICiJjva9","black",1,0,30,0,30,1547,1356,191,1,2,241,9
"U6seWt7S","white",1,0,6,8,13,1537,1560,23,-1,2,250,8
"jUfk3nGI","black",1,0,30,0,30,1564,1814,250,-1,2,240,4
"2qzGbNZl","white",1,1,30,0,30,1548,1729,181,-1,2,245,8
"P45BOMHM","black",1,0,30,0,30,1563,1469,94,1,2,200,3
"svS359EG","white",1,1,30,0,30,1551,1573,22,-1,1,102,4
"WFMAPWKf","white",1,0,30,0,30,1549,1109,440,1,1,100,4
"iN5KeQ1Y","white",1,0,30,0,30,1536,1232,304,1,1,101,4
"pMRPi49F","white",1,1,30,0,30,1518,1762,244,-1,2,245,7
"PQKXAH9Y","black",1,0,5,5,7,1500,1337,163,1,2,245,10
"Yyp1t2Tm","white",1,0,30,0,30,1514,1255,259,1,2,245,7
"0Q6vo24M","black",0,0,30,0,30,1260,1389,129,-1,2,228,7
"7j2uvCst","black",0,0,30,0,30,1389,1260,129,1,2,245,7
"pD7Ovdwe","white",1,1,30,0,30,1509,1253,256,1,2,241,5
"jTT90wZV","black",1,0,30,0,30,1520,1534,14,-1,1,188,12
"13yvuafK","white",1,0,30,0,30,1509,1499,10,0,2,245,7
"wt6XA6Mz","white",1,0,30,0,30,1506,1133,373,1,2,244,5
"N0RoY5NF","black",1,0,30,0,30,1509,1639,130,-1,1,154,6
"DxuuNEWs","white",1,1,30,0,30,1500,1451,49,1,2,200,5
"CeXgPhwg","black",1,0,30,0,30,1512,1503,9,0,2,240,4
"lZzOy7gB","white",1,0,30,0,30,1489,1589,100,-1,1,100,2
"faRDmm0d","black",1,0,30,0,30,1496,1646,150,-1,2,245,7
"WjOqp3o7","black",1,0,30,0,30,1507,1512,5,0,2,200,3
"YCStYcvw","black",1,0,30,0,30,1517,1569,52,-1,1,107,4
"PBR9aMUP","black",1,0,30,0,30,1524,1668,144,-1,2,245,7
"GuuFw2QB","white",1,0,30,0,30,1515,1437,78,1,2,244,5
"0R4m8o8r","white",1,0,30,0,30,1508,1373,135,1,1,101,6
"ANpyacAO","black",1,0,30,0,30,1522,1461,61,1,1,153,7
"tnVqklpS","black",1,0,30,0,30,1536,1487,49,1,2,242,5
"hHp6JmOU","black",1,0,30,0,30,1542,1763,221,-1,2,240,4
"hOzTAszp","white",1,0,30,0,30,1524,1714,190,-1,2,244,5
"pINE1Zwu","white",1,0,30,0,30,1521,1150,371,1,1,100,4
"wqYzASv5","black",1,1,30,0,30,1540,1267,273,1,1,125,4
"M2RiWgZM","black",1,0,30,0,30,1549,1647,98,-1,2,241,8
"0ujeu0vy","white",1,1,10,8,21,1976,1755,221,1,2,202,8
"x0ajg2cb","black",1,0,20,1,21,1768,1662,106,1,2,255,6
"2ydc4zpy","black",1,0,5,8,23,1500,1652,152,-1,1,140,4
"nuakxu16","white",0,0,5,8,13,1398,1500,102,-1,2,220,3
"ohdkvncn","white",0,1,5,8,10,1500,1500,0,0,2,223,3
"2liyxvck","black",0,0,5,8,11,1400,1500,100,-1,3,300,3
"mf7u2otf","white",0,0,5,8,16,1452,1500,48,-1,2,241,5
"oORj3aQk","white",1,0,10,5,14,1906,1857,49,1,3,321,6
"WZOopFki","white",1,0,10,5,16,1897,1027,870,1,1,117,8
"bh9enfi1","white",1,0,8,8,19,1500,1814,314,-1,0,13,8
"Z4NcnKZs","white",1,1,8,0,8,1456,1193,263,1,2,244,5
"sDRvYTPm","black",1,0,8,0,8,1231,1177,54,1,2,220,3
"se2axl9m","black",1,0,5,8,18,1777,1640,137,1,2,253,9
"kb23ouw0","white",1,1,5,8,16,1944,1674,270,1,3,302,4
"am6yfi76","white",1,1,5,8,18,1777,1785,8,0,1,100,5
"wf52f200","black",1,0,10,0,10,1726,1560,166,1,1,100,5
"whrd557n","black",1,1,5,8,13,1151,1500,349,-1,3,300,3
"169wu38c","white",1,0,5,5,6,1381,1500,119,-1,3,300,3
"3lhoa8m6","white",1,0,5,8,7,1646,1381,265,1,0,50,4
"3xscvbzo","black",1,1,5,8,11,1500,1637,137,-1,2,221,4
"ej9csmlt","black",0,1,5,5,8,1972,2174,202,-1,1,130,4
"ii7bRrBZ","white",1,1,10,0,10,1603,1641,38,-1,0,40,1
"KNmloNKr","black",1,0,10,0,10,1647,1805,158,-1,0,45,3
"fIsfhLNX","white",1,0,10,0,10,1798,1654,144,1,2,227,3
"sOOI1BsD","white",1,0,10,0,10,1617,1666,49,-1,0,0,1
"FfaKr5Nh","black",1,0,10,0,10,1383,1662,279,-1,2,240,4
"WoCFrjS6","black",1,0,10,0,10,1567,1655,88,-1,2,240,4
"PBHhm0si","black",1,0,10,0,10,1754,1641,113,1,0,0,1
"dPJbhVnc","white",1,0,10,0,10,1809,1647,162,1,2,240,4
"thxonzrs","black",1,0,10,0,10,1576,1638,62,-1,2,230,3
"9sDMZpQz","black",1,0,10,0,10,1652,1622,30,1,0,40,1
"Ui5Hnfj4","black",1,0,10,0,10,1566,1612,46,-1,2,240,4
"QFxBxZUl","white",1,0,10,0,10,1604,1523,81,1,0,45,3
"HMW1gDRw","black",1,0,10,0,10,1532,1595,63,-1,2,220,3
"jp9sm8uA","white",1,0,10,0,10,1735,1602,133,1,2,240,4
"ze70mbB6","black",1,0,10,0,10,1508,1594,86,-1,1,112,3
"M6ziRUK5","white",1,0,10,0,10,1645,1603,42,1,2,240,4
"8v1jgibk","white",1,0,10,0,10,2222,1604,618,1,0,40,1
"K0Is8Z41","white",1,0,10,0,10,1666,1613,53,1,2,240,4
"XohxnkNn","black",1,0,10,0,10,1597,1603,6,0,2,220,3
"GAMrW9iV","black",1,0,10,0,10,1582,1592,10,0,0,40,1
"aMF9UzZJ","black",1,0,10,0,10,1537,1583,46,-1,2,240,4
"5IbEpJQj","white",1,0,10,0,10,1704,1590,114,1,0,40,1
"5MZBCEpe","white",1,0,10,0,10,1612,1601,11,1,2,240,4
"tMS0yG8e","white",1,0,10,0,10,1692,1609,83,1,1,112,3
"f9gPeM93","black",1,0,10,0,10,1650,1597,53,1,2,240,4
"nhuejukv","white",1,0,10,0,10,1816,1602,214,1,3,331,6
"PtawbcAG","black",1,0,10,0,10,1617,1593,24,1,3,300,3
"tnbAnihb","black",1,0,10,0,10,1563,1583,20,-1,2,223,3
"uSrIGsuA","black",1,0,10,0,10,1492,1574,82,-1,2,240,4
"bgflj0i4","black",1,0,10,0,10,1589,1563,26,1,3,302,4
"14DC6qxt","black",1,0,10,0,10,1717,1547,170,1,2,227,3
"ASYOfiGp","black",0,0,10,0,10,1372,1410,38,-1,2,240,4
"xyg6aZX9","white",1,0,10,0,10,1566,1558,8,0,0,40,1
"hZOlTr8J","black",0,0,10,0,10,1375,1410,35,-1,2,240,4
"CIL4PPNu","black",1,0,10,0,10,1500,1551,51,-1,0,40,1
"YRwPe6bv","black",1,1,10,0,10,1558,1674,116,-1,3,303,5
"cOpD3x4M","white",1,0,10,0,10,1666,1566,100,1,2,220,3
"tzkOlOzA","white",1,1,10,0,10,1594,1576,18,1,2,220,3
"RDVPNQQW","black",1,1,10,0,10,1614,1564,50,1,2,240,4
"7DtHjZ4r","black",1,0,10,0,10,1535,1555,20,-1,2,240,4
"YnQbhy8h","black",1,0,10,0,10,1645,1541,104,1,0,40,1
"Rht55R2z","white",1,0,10,0,10,1696,1548,148,1,0,0,1
"yqdfKjjW","black",1,1,10,0,10,1486,1539,53,-1,2,220,3
"RjzbVkAQ","white",1,0,10,0,10,1557,1549,8,0,1,112,3
"LRyvtfRZ","white",1,0,10,0,10,1577,1559,18,1,2,223,3
"Jf8BH6Pj","black",1,0,10,0,10,1570,1566,4,0,0,40,1
"CRaVtm7J","black",1,0,10,0,10,1578,1559,19,1,0,0,1
"c9j2evbq","white",1,1,5,5,9,1484,1500,16,-1,1,110,5
"j0xjkqi8","white",0,0,7,2,8,2179,1593,586,1,1,112,5
"1ymnf49d","black",1,1,7,2,10,1698,1612,86,1,1,110,2
"zfq8h1yo","white",1,0,7,2,9,1870,1676,194,1,3,310,4
"bmibxknl","black",1,1,5,10,13,1502,1500,2,0,1,110,2
"wqZQ8kZY","white",1,0,8,0,8,1432,1500,68,-1,2,241,4
"l196keq2","black",1,0,5,8,13,1500,1629,129,-1,2,241,4
"0mlgi7lu","black",1,0,8,5,12,1396,1500,104,-1,4,400,5
"r5m0yfut","black",1,0,10,5,14,1607,1500,107,1,2,221,5
"1dyueyv5","black",1,1,2,12,13,1530,1500,30,1,2,241,5
"yr4juevv","black",0,0,5,8,13,1306,1500,194,-1,1,150,4
"rosgn2cd","black",1,0,5,5,8,1626,1500,126,1,2,250,9
"amymqe5g","white",1,0,5,5,11,1500,1626,126,-1,2,262,6
"473r66l5","black",1,0,8,9,15,1584,1500,84,1,4,414,7
"8rnrs8om","white",1,0,8,9,12,1500,1584,84,-1,1,145,9
"iczatg93","black",0,1,7,2,9,1229,1500,271,-1,0,0,1
"r1hhvoxa","white",0,1,7,2,8,1500,1229,271,1,2,259,16
"cwc5j118","black",0,1,10,0,10,1434,1538,104,-1,0,0,1
"nr4h4juv","white",1,1,15,10,26,1533,1586,53,-1,0,0,1
"p4koms3u","black",1,0,180,0,180,1678,1416,262,1,1,100,6
"uvjc60vd","white",1,1,5,8,14,1550,1564,14,-1,1,102,3
